 #############
 #/accessibilite-des-equipements-de-la-ville-de-paris-prs                                                                                                                                                                                                                                                                                                                                                         
 #/base-franceterme-termes-scientiques-et-techniques?__no_cache__=True                                                                                                                                                                                                                                                                                                                                            
 06/04/2014 114            0   0.00000000    


 #/base-nationale-des-organismes-publics                                                                                                                                                                                                                                                                                                                                                                          
 05/04/2014 220            0   0.00000000    


 #/bases-de-donnees-et-fichiers-detail-du-recensement-de-la-population-2010                                                                                                                                                                                                                                                                                                                                       
 04/04/2014 368            0   0.00000000    
 05/04/2014 498            0  0.575057745    
 06/04/2014 257            0  0.457702577    
 07/04/2014 576            0   1.01706886    
 08/04/2014 1260            0   1.70327818    
 09/04/2014 1944            0   1.98245978    
 10/04/2014 135           -2  -1.00000000    
 11/04/2014 2734            2   4.46242905    
 12/04/2014 15           -2  -1.00000000    
 13/04/2014 304            0  0.338153511    
 14/04/2014 493            0  0.574324310    


 #/bd-alti-75m                                                                                                                                                                                                                                                                                                                                                                                                    
 11/04/2014 61            0   0.00000000    
 12/04/2014 290            0  0.826210797    
 13/04/2014 13           -1 -0.928571403    


 #/bd-carthage-metropole-cours-d-eau-onm                                                                                                                                                                                                                                                                                                                                                                          
 04/04/2014 2524            0   0.00000000    


 #/bd-ortho-5-m-orthophotographie-de-la-france-par-departement                                                                                                                                                                                                                                                                                                                                                    
 05/04/2014 41            0   0.00000000    
 07/04/2014 634            0  0.939259231    
 10/04/2014 300            0  0.615384638    


 #/beneficiaires-du-rsa-ou-revenu-de-solidarite-active                                                                                                                                                                                                                                                                                                                                                            
 04/04/2014 214            0   0.00000000    


 #/bilans-vin-annee-de-campagne-dp                                                                                                                                                                                                                                                                                                                                                                                
 12/04/2014 35            0   0.00000000    


 #/bulletin-climatique-quotidien-sur-la-france                                                                                                                                                                                                                                                                                                                                                                    
 05/04/2014 1063            0   0.00000000    
 13/04/2014 26            0   2.38751154E-02


 #/buscephale-horaires-des-cars-du-departement-od71                                                                                                                                                                                                                                                                                                                                                               
 05/04/2014 113            0   0.00000000    
 08/04/2014 253            0  0.691256821    
 11/04/2014 81            0  0.362416118    
 14/04/2014 39            0  0.240740746    


 #/cadastre-issu-du-pci-vecteur-30383191                                                                                                                                                                                                                                                                                                                                                                          
 08/04/2014 2109            0   0.00000000    


 #/calcul-de-la-maree-nd                                                                                                                                                                                                                                                                                                                                                                                          
 08/04/2014 109            0   0.00000000    


 #/cartographie-des-arrets-de-bus-30383335                                                                                                                                                                                                                                                                                                                                                                        
 11/04/2014 12            0   0.00000000    


 #/cartographie-generale-au-1-2-000-de-la-ville-de-rennes-rm                                                                                                                                                                                                                                                                                                                                                      
 06/04/2014 131            0   0.00000000    


 #/chronologies-de-la-vie-publique                                                                                                                                                                                                                                                                                                                                                                                
 05/04/2014 82            0   0.00000000    
 07/04/2014 95            0  0.536723137    
 09/04/2014 1893            1   2.82898545    
 11/04/2014 1657            0   1.33378053    
 12/04/2014 269           -1 -0.730730772    
 13/04/2014 63            0   7.76053220E-02


 #/colleges-du-cantal                                                                                                                                                                                                                                                                                                                                                                                             
 13/04/2014 125            0   0.00000000    


 #/communes-de-la-loi-littoral-30383009                                                                                                                                                                                                                                                                                                                                                                           
 12/04/2014 383            0   0.00000000    


 #/comptage-des-beneficiaires-du-rsa-par-canton-par-commune-et-par-an-conforme-regles-iris-rdl                                                                                                                                                                                                                                                                                                                    
 10/04/2014 106            0   0.00000000    


 #/comptage-du-trafic-cub-rdl                                                                                                                                                                                                                                                                                                                                                                                     
 12/04/2014 29            0   0.00000000    


 #/comptes-des-partis-et-groupements-politiques                                                                                                                                                                                                                                                                                                                                                                   
 05/04/2014 1498            0   0.00000000    
 06/04/2014 280            0  0.157480314    
 09/04/2014 0         -558  -1.00000000    
 10/04/2014 226            2   4.98678398    
 11/04/2014 161            0   1.65979385    
 13/04/2014 1729            3   7.08360910    
 13/04/2014 0       -10368  -1.00000000    


 #/contours-des-epci-2014                                                                                                                                                                                                                                                                                                                                                                                         
 04/04/2014 345            0   0.00000000    
 05/04/2014 81            0  0.190140843    
 06/04/2014 99            0  0.377142847    
 07/04/2014 665            1   2.67647076    
 08/04/2014 409            0   1.02313948    
 09/04/2014 1709            1   3.58313179    
 10/04/2014 2177            0   2.38140368    
 11/04/2014 301           -2  -1.00000000    
 12/04/2014 68            0   9.29279104E-02
 13/04/2014 43            0   6.56265914E-02
 14/04/2014 254            0  0.412941009    


 #/decoupage-administratif-communal-francais-issu-d-openstreetmap                                                                                                                                                                                                                                                                                                                                                 
 04/04/2014 1658            0   0.00000000    
 05/04/2014 260            0  0.135557875    
 06/04/2014 386            0  0.335069448    
 07/04/2014 2462            1   2.54972744    
 08/04/2014 1832            0   1.11063957    
